connected to PostgreSQL database: csportal_live
WARNING: Process Failed for account: 709100573967
"SubnetId","State","AwsAccountId","VpcId","CidrBlock","AvailableIpAddressCount","AvailabilityZone","DefaultForAz"
"subnet-762d0f3c","available","228618875074","vpc-e5ef0f8c","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-02cd9644","available","228618875074","vpc-d91b08bb","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-6a6f551e","available","228618875074","vpc-d91b08bb","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-f0ebea84","available","228618875074","vpc-e17e9184","10.208.60.0/26","59","us-east-1a","False"
"subnet-bbd3e0cf","available","228618875074","vpc-06845f63","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-e0223182","available","228618875074","vpc-06845f63","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-8d6933cb","available","228618875074","vpc-06845f63","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-769fc130","available","228618875074","vpc-da7868b8","172.31.0.0/20","4091","us-west-1a","True"
"subnet-ddcad6bf","available","228618875074","vpc-da7868b8","172.31.16.0/20","4091","us-west-1b","True"
"subnet-f82165a1","available","228618875074","vpc-c55357a0","10.0.0.0/24","250","us-west-2c","False"
"subnet-c93b40be","available","624268393460","vpc-1d5d3d78","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-adbb29f4","available","624268393460","vpc-1d5d3d78","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-d10457b4","available","624268393460","vpc-1d5d3d78","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-e7fa6082","available","624268393460","vpc-12882377","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-2fe46b58","available","624268393460","vpc-12882377","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-38d98f7e","available","624268393460","vpc-fe14a09b","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-32c47845","available","624268393460","vpc-fe14a09b","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-fb7ceb9e","available","624268393460","vpc-fe14a09b","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-6052881b","available","624268393460","vpc-6465d20d","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-da8500b3","available","624268393460","vpc-6465d20d","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-e3f5148a","available","624268393460","vpc-265abb4f","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-239ab969","available","624268393460","vpc-265abb4f","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-afa50af6","available","624268393460","vpc-9fdc63fa","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-009b0f77","available","624268393460","vpc-9fdc63fa","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-4f2b0416","available","624268393460","vpc-ba13dcde","172.31.16.0/20","4091","us-east-1c","True"
"subnet-69764942","available","624268393460","vpc-fd1dae99","10.1.3.0/24","250","us-east-1a","False"
"subnet-226f8554","available","624268393460","vpc-fd1dae99","10.1.1.0/24","250","us-east-1b","False"
"subnet-cf3f2ab8","available","624268393460","vpc-ba13dcde","172.31.0.0/20","4091","us-east-1b","True"
"subnet-df7748f4","available","624268393460","vpc-fd1dae99","10.1.0.0/24","250","us-east-1a","False"
"subnet-cd6f85bb","available","624268393460","vpc-fd1dae99","10.1.4.0/24","250","us-east-1b","False"
"subnet-3b764910","available","624268393460","vpc-fd1dae99","10.1.2.0/24","250","us-east-1a","False"
"subnet-85e92fb8","available","624268393460","vpc-ba13dcde","172.31.32.0/20","4091","us-east-1e","True"
"subnet-63227f48","available","624268393460","vpc-ba13dcde","172.31.48.0/20","4091","us-east-1a","True"
"subnet-b47726d1","available","624268393460","vpc-95a8d5f0","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-ce20a3b9","available","624268393460","vpc-95a8d5f0","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-c7985d9e","available","624268393460","vpc-95a8d5f0","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-d020b0b5","available","624268393460","vpc-e8913b8d","172.31.16.0/20","4091","us-west-1a","True"
"subnet-5333e20a","available","624268393460","vpc-e8913b8d","172.31.0.0/20","4091","us-west-1c","True"
"subnet-cffca8aa","available","624268393460","vpc-2d642248","172.31.16.0/20","4091","us-west-2b","True"
"subnet-d7e78da0","available","624268393460","vpc-2d642248","172.31.32.0/20","4091","us-west-2a","True"
"subnet-0eea6557","available","624268393460","vpc-2d642248","172.31.0.0/20","4091","us-west-2c","True"
"subnet-70483215","available","089541489240","vpc-33159b56","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-36781a41","available","089541489240","vpc-33159b56","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-30f27669","available","089541489240","vpc-33159b56","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-a04ce3d7","available","089541489240","vpc-2b97494e","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-2dfc7e48","available","089541489240","vpc-2b97494e","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-97e45ff2","available","089541489240","vpc-3658fd53","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-bc3560fa","available","089541489240","vpc-3658fd53","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-3346e744","available","089541489240","vpc-3658fd53","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-3f5af456","available","089541489240","vpc-46eb312f","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-2c965f57","available","089541489240","vpc-46eb312f","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-eae0c2a0","available","089541489240","vpc-fd21c194","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-c67c9daf","available","089541489240","vpc-fd21c194","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-2c72a175","available","089541489240","vpc-d160ccb4","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-ce9d25b9","available","089541489240","vpc-d160ccb4","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-88bc90ff","available","089541489240","vpc-37100e52","172.31.0.0/20","4091","us-east-1d","True"
"subnet-d8440281","available","089541489240","vpc-37100e52","172.31.16.0/20","4091","us-east-1a","True"
"subnet-6b584451","available","089541489240","vpc-37100e52","172.31.32.0/20","4091","us-east-1e","True"
"subnet-177d163c","available","089541489240","vpc-37100e52","172.31.48.0/20","4090","us-east-1c","True"
"subnet-fcb2da99","available","089541489240","vpc-d9e28ebc","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-5fbca619","available","089541489240","vpc-d9e28ebc","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-e478cc93","available","089541489240","vpc-d9e28ebc","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-b19057e8","available","089541489240","vpc-13c86d76","172.31.0.0/20","4091","us-west-1c","True"
"subnet-caab2daf","available","089541489240","vpc-13c86d76","172.31.16.0/20","4091","us-west-1a","True"
"subnet-96a2c8f3","available","089541489240","vpc-ad1684c8","172.31.16.0/20","4091","us-west-2b","True"
"subnet-8d74fcfa","available","089541489240","vpc-ad1684c8","172.31.32.0/20","4091","us-west-2a","True"
"subnet-ee2c80b7","available","089541489240","vpc-ad1684c8","172.31.0.0/20","4091","us-west-2c","True"
"subnet-bfd8a2e6","available","460110953023","vpc-3abfec5f","172.31.32.0/20","4091","eu-west-1a","True"
"subnet-5880ba3d","available","460110953023","vpc-3abfec5f","172.31.0.0/20","4091","eu-west-1b","True"
"subnet-42f3d135","available","460110953023","vpc-3abfec5f","172.31.16.0/20","4091","eu-west-1c","True"
"subnet-12592565","available","460110953023","vpc-7d59ce18","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-06de9e63","available","460110953023","vpc-7d59ce18","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-b253cac5","available","460110953023","vpc-be1399db","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-ad134deb","available","460110953023","vpc-be1399db","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-fbc5b59e","available","460110953023","vpc-be1399db","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-d9da5ba2","available","460110953023","vpc-c228beab","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-0f422166","available","460110953023","vpc-c228beab","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-6f4d6e25","available","460110953023","vpc-d19372b8","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-392fc950","available","460110953023","vpc-d19372b8","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-f3403184","available","460110953023","vpc-16069473","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-e627aebf","available","460110953023","vpc-16069473","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-10df1066","available","460110953023","vpc-073ba863","172.31.0.0/20","4091","us-east-1b","True"
"subnet-7e1c0255","available","460110953023","vpc-c53ba7a1","172.16.6.0/24","244","us-east-1a","False"
"subnet-891f01a2","available","460110953023","vpc-c53ba7a1","172.16.2.0/24","251","us-east-1a","False"
"subnet-42b7a769","available","460110953023","vpc-073ba863","172.31.48.0/20","4091","us-east-1a","True"
"subnet-051f012e","available","460110953023","vpc-c53ba7a1","172.16.1.0/24","250","us-east-1a","False"
"subnet-c0799f98","available","460110953023","vpc-073ba863","172.31.16.0/20","4091","us-east-1c","True"
"subnet-3c1c0217","available","460110953023","vpc-c53ba7a1","172.16.5.0/24","251","us-east-1a","False"
"subnet-e1746dca","available","460110953023","vpc-c53ba7a1","172.16.7.0/24","247","us-east-1a","False"
"subnet-801f01ab","available","460110953023","vpc-c53ba7a1","172.16.3.0/24","249","us-east-1a","False"
"subnet-ec1f01c7","available","460110953023","vpc-c53ba7a1","172.16.4.0/24","249","us-east-1a","False"
"subnet-57b3096a","available","460110953023","vpc-073ba863","172.31.32.0/20","4091","us-east-1e","True"
"subnet-a1d6cb8a","available","460110953023","vpc-c53ba7a1","172.16.0.0/24","248","us-east-1a","False"
"subnet-93a0a6f6","available","460110953023","vpc-902770f5","172.31.0.0/20","4091","sa-east-1a","True"
"subnet-f68d24af","available","460110953023","vpc-902770f5","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-52096f25","available","460110953023","vpc-902770f5","172.31.16.0/20","4091","sa-east-1b","True"
"subnet-9da010c4","available","460110953023","vpc-b541ced0","172.31.0.0/20","4091","us-west-1b","True"
"subnet-615f2c04","available","460110953023","vpc-b541ced0","172.31.16.0/20","4091","us-west-1c","True"
"subnet-9abfcec3","available","460110953023","vpc-aefccacb","172.31.0.0/20","4091","us-west-2c","True"
"subnet-f3451c84","available","460110953023","vpc-aefccacb","172.31.32.0/20","4091","us-west-2a","True"
"subnet-86f0cbe3","available","460110953023","vpc-aefccacb","172.31.16.0/20","4091","us-west-2b","True"
"subnet-fa53848d","available","769508254887","vpc-9d8443f8","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-88cb21d1","available","769508254887","vpc-9d8443f8","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-5957fe3c","available","769508254887","vpc-9d8443f8","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-e852918d","available","769508254887","vpc-695bb10c","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-6b06e01c","available","769508254887","vpc-695bb10c","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-e309e594","available","769508254887","vpc-2439ce41","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-71cf0914","available","769508254887","vpc-2439ce41","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-1a6f3c5c","available","769508254887","vpc-2439ce41","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-f823c491","available","769508254887","vpc-0a7d9963","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-942f29ec","available","769508254887","vpc-0a7d9963","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-17c2e05d","available","769508254887","vpc-0c3ede65","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-355abb5c","available","769508254887","vpc-0c3ede65","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-147d8e63","available","769508254887","vpc-6f6f9f0a","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-b38196f5","available","769508254887","vpc-6f6f9f0a","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-914187c8","available","769508254887","vpc-db2ea8be","172.31.0.0/20","4091","us-east-1c","True"
"subnet-98ace5b3","available","769508254887","vpc-71ca3215","10.0.0.0/24","250","us-east-1a","False"
"subnet-e0d3f4cb","available","769508254887","vpc-73a17c17","10.0.0.0/24","250","us-east-1a","False"
"subnet-99ace5b2","available","769508254887","vpc-71ca3215","10.0.2.0/24","250","us-east-1a","False"
"subnet-babf6091","available","769508254887","vpc-f0a7d195","10.0.2.0/24","250","us-east-1a","False"
"subnet-89056fb3","available","769508254887","vpc-db2ea8be","172.31.48.0/20","4091","us-east-1e","True"
"subnet-af455ad8","available","769508254887","vpc-73a17c17","10.0.1.0/24","250","us-east-1b","False"
"subnet-3a9c0d4d","available","769508254887","vpc-f0a7d195","10.0.1.0/24","250","us-east-1b","False"
"subnet-8cb91efb","available","769508254887","vpc-db2ea8be","172.31.16.0/20","4091","us-east-1b","True"
"subnet-bbbf6090","available","769508254887","vpc-f0a7d195","10.0.0.0/24","250","us-east-1a","False"
"subnet-d61c1fa1","available","769508254887","vpc-71ca3215","10.0.1.0/24","250","us-east-1b","False"
"subnet-d9905bf2","available","769508254887","vpc-6c5b3b09","10.0.0.0/24","250","us-east-1a","False"
"subnet-54bf5e7f","available","769508254887","vpc-db2ea8be","172.31.32.0/20","4091","us-east-1a","True"
"subnet-f9d3f4d2","available","769508254887","vpc-73a17c17","10.0.2.0/24","250","us-east-1a","False"
"subnet-d8905bf3","available","769508254887","vpc-6c5b3b09","10.0.2.0/24","250","us-east-1a","False"
"subnet-b366eac4","available","769508254887","vpc-6c5b3b09","10.0.1.0/24","250","us-east-1b","False"
"subnet-52752914","available","769508254887","vpc-f956ef9c","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-fde20d8a","available","769508254887","vpc-f956ef9c","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-c2569ea7","available","769508254887","vpc-f956ef9c","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-30db1d55","available","769508254887","vpc-6936c20c","172.31.16.0/20","4091","us-west-1c","True"
"subnet-c2424484","available","769508254887","vpc-6936c20c","172.31.0.0/20","4091","us-west-1b","True"
"subnet-34d3376d","available","769508254887","vpc-526ea437","172.31.0.0/20","4091","us-west-2c","True"
"subnet-d10dabb4","available","769508254887","vpc-526ea437","172.31.32.0/20","4091","us-west-2b","True"
"subnet-61549016","available","769508254887","vpc-526ea437","172.31.16.0/20","4091","us-west-2a","True"
"subnet-11dbd665","available","504493597003","vpc-02edf260","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-9d173adb","available","504493597003","vpc-02edf260","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-92c424f7","available","504493597003","vpc-02edf260","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-0a32377e","available","504493597003","vpc-946f72f6","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-e101e484","available","504493597003","vpc-946f72f6","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-a2051fc0","available","504493597003","vpc-84ebf6e6","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-709f9804","available","504493597003","vpc-84ebf6e6","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-7c81d93a","available","504493597003","vpc-84ebf6e6","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-ce9a7ca7","available","504493597003","vpc-20f91e49","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-8e4a4bf6","available","504493597003","vpc-20f91e49","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-be8eacf4","available","504493597003","vpc-0b48a862","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-8ae707e3","available","504493597003","vpc-0b48a862","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-27f5f353","available","504493597003","vpc-a59885c7","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-6d55732b","available","504493597003","vpc-a59885c7","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-8e054ca6","available","504493597003","vpc-9e7683fb","10.208.118.0/26","30","us-east-1a","False"
"subnet-7df9e61f","available","504493597003","vpc-f766c392","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-1bfac56f","available","504493597003","vpc-f766c392","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-8f82dac9","available","504493597003","vpc-f766c392","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-1aa8b078","available","504493597003","vpc-71f9eb13","172.31.16.0/20","4091","us-west-1c","True"
"subnet-9b88d2dd","available","504493597003","vpc-71f9eb13","172.31.0.0/20","4091","us-west-1b","True"
"subnet-4bd6830d","available","798853191956","vpc-67bdb605","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-bdd8f2c9","available","798853191956","vpc-67bdb605","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-f6d9d194","available","798853191956","vpc-67bdb605","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-30f2fa52","available","798853191956","vpc-660b0004","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-0ed4ff7a","available","798853191956","vpc-660b0004","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-7d520e3b","available","798853191956","vpc-16282374","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-79efc50d","available","798853191956","vpc-16282374","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-060b0364","available","798853191956","vpc-16282374","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-ec987f85","available","798853191956","vpc-4301e52a","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-586a6c20","available","798853191956","vpc-4301e52a","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-1a658473","available","798853191956","vpc-63c9290a","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-2c0b2966","available","798853191956","vpc-63c9290a","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-500d2724","available","798853191956","vpc-bb1813d9","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-647a2f22","available","798853191956","vpc-bb1813d9","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-cdbceaac","available","798853191956","vpc-1dbcea7c","10.208.40.0/26","58","us-east-1a","False"
"subnet-09f1f96b","available","798853191956","vpc-38a0565d","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-8ddcf7f9","available","798853191956","vpc-38a0565d","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-14fea252","available","798853191956","vpc-38a0565d","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-2198cd67","available","798853191956","vpc-fd111a9f","172.31.0.0/20","4091","us-west-1a","True"
"subnet-25848c47","available","798853191956","vpc-fd111a9f","172.31.16.0/20","4091","us-west-1b","True"
"subnet-7fbcb61d","available","798853191956","vpc-79a2b71b","172.31.32.0/20","4091","us-west-2b","True"
"subnet-b488bdc0","available","798853191956","vpc-79a2b71b","172.31.16.0/20","4091","us-west-2a","True"
"subnet-55a5f213","available","798853191956","vpc-79a2b71b","172.31.0.0/20","4091","us-west-2c","True"
"subnet-7a9d5f0d","available","522417571310","vpc-498d732c","172.31.32.0/20","4091","eu-west-1a","True"
"subnet-b79a7bee","available","522417571310","vpc-498d732c","172.31.0.0/20","4091","eu-west-1b","True"
"subnet-7d6ace18","available","522417571310","vpc-498d732c","172.31.16.0/20","4091","eu-west-1c","True"
"subnet-254fb540","available","522417571310","vpc-d23cd2b7","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-a15f47d5","available","522417571310","vpc-d23cd2b7","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-17c33a72","available","522417571310","vpc-8325cde6","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-4385d305","available","522417571310","vpc-8325cde6","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-f9f6118e","available","522417571310","vpc-8325cde6","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-11f61178","available","522417571310","vpc-3417f35d","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-377a7c4f","available","522417571310","vpc-3417f35d","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-f3e4c6b9","available","522417571310","vpc-e625c58f","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-aa40a1c3","available","522417571310","vpc-e625c58f","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-d54e4093","available","522417571310","vpc-7e22d71b","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-8ac02bfd","available","522417571310","vpc-7e22d71b","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-11db2b48","available","522417571310","vpc-3610a153","10.208.11.0/26","59","us-east-1b","False"
"subnet-499d4b3e","available","522417571310","vpc-d4db6ab1","172.31.16.0/20","4091","us-east-1a","True"
"subnet-a582e09f","available","522417571310","vpc-d4db6ab1","172.31.48.0/20","4091","us-east-1e","True"
"subnet-5b659402","available","522417571310","vpc-d4db6ab1","172.31.0.0/20","4091","us-east-1b","True"
"subnet-d44353fc","available","522417571310","vpc-d4db6ab1","172.31.32.0/20","4091","us-east-1d","True"
"subnet-8fdb3cf8","available","522417571310","vpc-c03d8fa5","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-7a4f143c","available","522417571310","vpc-c03d8fa5","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-6408c801","available","522417571310","vpc-c03d8fa5","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-d27c82b7","available","522417571310","vpc-1218f677","172.31.16.0/20","4091","us-west-1a","True"
"subnet-bbe7d9fd","available","522417571310","vpc-1218f677","172.31.0.0/20","4091","us-west-1c","True"
"subnet-7071ac15","available","522417571310","vpc-d266a7b7","172.31.32.0/20","4091","us-west-2b","True"
"subnet-8fb745f8","available","522417571310","vpc-d266a7b7","172.31.16.0/20","4091","us-west-2a","True"
"subnet-bcb8abfa","available","522417571310","vpc-d266a7b7","172.31.0.0/20","4091","us-west-2c","True"
"subnet-371d0e55","available","908112591977","vpc-1eebfd7c","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-427c4036","available","908112591977","vpc-1eebfd7c","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-b3623ef5","available","908112591977","vpc-1eebfd7c","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-09beaf6b","available","908112591977","vpc-fe37209c","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-a01121d4","available","908112591977","vpc-fe37209c","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-a24455c0","available","908112591977","vpc-8bf8efe9","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-f59ba881","available","908112591977","vpc-8bf8efe9","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-68560f2e","available","908112591977","vpc-8bf8efe9","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-d7e403be","available","908112591977","vpc-1b0ce872","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-8b696ff3","available","908112591977","vpc-1b0ce872","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-524eaf3b","available","908112591977","vpc-c832d2a1","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-0af6d440","available","908112591977","vpc-c832d2a1","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-567f2d10","available","908112591977","vpc-06f9ee64","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-cc85b6b8","available","908112591977","vpc-06f9ee64","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-4f590109","available","908112591977","vpc-eaa2b888","10.208.7.0/26","59","us-east-1a","False"
"subnet-f6445394","available","908112591977","vpc-23af7c46","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-36e3d442","available","908112591977","vpc-23af7c46","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-94adf3d2","available","908112591977","vpc-23af7c46","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-37c49471","available","908112591977","vpc-44746326","172.31.0.0/20","4091","us-west-1b","True"
"subnet-91cbddf3","available","908112591977","vpc-44746326","172.31.16.0/20","4091","us-west-1c","True"
"subnet-4b91ac3f","available","908112591977","vpc-0e796b6c","172.31.16.0/20","4091","us-west-2b","True"
"subnet-6a7a6708","available","908112591977","vpc-0e796b6c","172.31.32.0/20","4091","us-west-2a","True"
"subnet-7299c634","available","908112591977","vpc-0e796b6c","172.31.0.0/20","4091","us-west-2c","True"
"subnet-e3437897","available","203083354712","vpc-70879712","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-8a0719e8","available","203083354712","vpc-70879712","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-8690cbc0","available","203083354712","vpc-70879712","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-9e829ffc","available","203083354712","vpc-71627313","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-125b6766","available","203083354712","vpc-71627313","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-6984dd2f","available","203083354712","vpc-f7c1d095","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-2dbaa84f","available","203083354712","vpc-f7c1d095","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-0597a871","available","203083354712","vpc-f7c1d095","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-3fec0b56","available","203083354712","vpc-e30aee8a","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-be7076c6","available","203083354712","vpc-e30aee8a","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-12e8ca58","available","203083354712","vpc-6429c90d","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-0844a561","available","203083354712","vpc-6429c90d","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-845b65f0","available","203083354712","vpc-fccfde9e","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-09712f4f","available","203083354712","vpc-fccfde9e","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-fb2de995","available","203083354712","vpc-8500c4eb","10.208.14.0/26","54","us-east-1b","False"
"subnet-7842531a","available","203083354712","vpc-2179a044","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-46162732","available","203083354712","vpc-2179a044","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-cb336a8d","available","203083354712","vpc-2179a044","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-872e3de5","available","203083354712","vpc-b7f3e5d5","172.31.16.0/20","4091","us-west-1c","True"
"subnet-aa97caec","available","203083354712","vpc-b7f3e5d5","172.31.0.0/20","4091","us-west-1b","True"
"subnet-d9277d9f","available","203083354712","vpc-43081721","172.31.0.0/20","4091","us-west-2c","True"
"subnet-9b544cf9","available","203083354712","vpc-43081721","172.31.32.0/20","4091","us-west-2a","True"
"subnet-f2d6ee86","available","203083354712","vpc-43081721","172.31.16.0/20","4091","us-west-2b","True"
"subnet-ec9dc1aa","available","337257978040","vpc-cfe8fead","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-857e42f1","available","337257978040","vpc-cfe8fead","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-960310f4","available","337257978040","vpc-cfe8fead","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-c41323b0","available","337257978040","vpc-1d36217f","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-03a0b161","available","337257978040","vpc-1d36217f","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-c34657a1","available","337257978040","vpc-aee7f0cc","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-0099aa74","available","337257978040","vpc-aee7f0cc","172.31.16.0/20","4091","ap-southeast-2b","True"
